========================================================
  UzMAX Local MVP -> http://127.0.0.1:5000
  Medicine AI + Robot Control (HAND/HEAD/MOVE)
========================================================
INFO:     127.0.0.1:60440 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60682 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56613 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60667 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64988 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62286 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52616 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49846 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62056 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62454 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52071 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63227 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52343 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53402 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53074 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65370 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52268 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51147 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64689 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62822 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58663 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58862 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62317 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51815 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49459 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64054 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63865 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62169 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58409 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59954 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53980 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60554 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59881 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58588 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63464 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53492 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56927 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59942 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49869 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61711 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60954 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58640 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58962 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54246 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60328 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62099 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50745 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53529 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50780 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62492 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60241 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63933 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54053 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63782 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57253 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58767 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56105 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61729 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59489 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50332 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58108 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50351 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51129 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64151 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65518 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60057 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52006 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65402 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64102 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52505 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49905 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54063 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60071 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63337 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62247 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61119 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50430 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54559 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63764 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55395 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55370 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57161 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61711 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61482 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49900 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52568 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59380 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50331 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52533 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60450 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64587 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53245 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60264 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63378 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58029 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54519 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62558 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65283 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62222 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65009 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53443 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65412 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53097 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58651 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56648 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55601 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50895 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60173 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63559 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55659 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59243 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50301 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64690 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50550 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61664 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65451 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57823 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56623 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65282 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49642 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49434 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63866 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59898 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52562 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59073 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54316 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57775 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55416 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62434 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62454 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57973 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58800 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58038 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58860 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50169 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62666 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59902 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57429 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53412 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57563 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56334 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54056 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51582 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59140 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64761 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60107 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61733 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61026 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64083 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56191 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54633 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:60946 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55047 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63895 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52981 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51248 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51342 - "GET / HTTP/1.1" 200 OK
INFO:     127.0.0.1:51342 - "GET / HTTP/1.1" 200 OK
INFO:     127.0.0.1:55984 - "POST /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55985 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53656 - "GET / HTTP/1.1" 200 OK
INFO:     127.0.0.1:53656 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53987 - "GET /api/ports HTTP/1.1" 200 OK
INFO:     127.0.0.1:52368 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61413 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65414 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57623 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51051 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56872 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50488 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52548 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59567 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52996 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64624 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56909 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51892 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54437 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61671 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59356 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50557 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61354 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54581 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61398 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49236 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54119 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53220 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64022 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58580 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55049 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55808 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52399 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62115 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65435 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50503 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64121 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49936 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50530 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61921 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53473 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64321 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51128 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53998 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52660 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54727 - "GET /api/robot/status HTTP/1.1" 200 OK
========================================================
  UzMAX Local MVP -> http://127.0.0.1:5000
  Medicine AI + RoboINFO:     127.0.0.1:56171 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59394 - "GET /api/robot/status HTTP/1.1" 200 OK
========================================================
  UzMAX Local MVP -> http://127.0.0.1:5000
  Medicine AI + Robot Control (HAND/HEAD/MOVE)
========================================================
INFO:     127.0.0.1:63949 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52669 - "GET / HTTP/1.1" 200 OK
INFO:     127.0.0.1:49594 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:65066 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63799 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49422 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58909 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64853 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58246 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58246 - "GET / HTTP/1.1" 200 OK
INFO:     127.0.0.1:58246 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54795 - "GET /api/ports HTTP/1.1" 200 OK
INFO:     127.0.0.1:55114 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61069 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51151 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54002 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61119 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:53009 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51191 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49426 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64074 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64567 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54650 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63166 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63166 - "GET / HTTP/1.1" 200 OK
INFO:     127.0.0.1:63166 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54901 - "GET /api/ports HTTP/1.1" 200 OK
INFO:     127.0.0.1:63166 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53004 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57968 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:54931 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58518 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59376 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63040 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63682 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62606 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57692 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56386 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51290 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58314 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50648 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49684 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56178 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:56178 - "GET / HTTP/1.1" 200 OK
INFO:     127.0.0.1:56178 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:64224 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59976 - "GET /api/ports HTTP/1.1" 200 OK
INFO:     127.0.0.1:58955 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:55921 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49321 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52955 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57506 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61369 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:52219 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50711 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:57307 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51474 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:62840 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:58494 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61708 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63939 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:59081 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:61655 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:50803 - "GET /api/robot/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:51933 - "GET /api/robot/status HTTP/1.1" 200 OK
